datetime	A1B-A	A1B-B	A1B-C	A1B-BASELINE	RCP85-A	RCP85-B	RCP85-C	RCP85-BASELINE
1981-10-31	5.831784656796767	5.831784656796767	5.831784656796767	5.831784656796767	5.358296096904445	5.358296096904445	5.358296096904445	5.358296096904445
1981-11-30	-0.7804388888888881	-0.7804388888888881	-0.7804388888888881	-0.7804388888888881	2.0974597222222235	2.0974597222222235	2.0974597222222235	2.0974597222222235
1981-12-31	-2.1659233870967736	-2.1659233870967736	-2.1659233870967736	-2.1659233870967736	-0.1595766129032257	-0.1595766129032257	-0.1595766129032257	-0.1595766129032257
1982-01-31	-1.3486693548387083	-1.3486693548387083	-1.3486693548387083	-1.3486693548387083	-3.3160416666666674	-3.3160416666666674	-3.3160416666666674	-3.3160416666666674
1982-02-28	-4.414653273809524	-4.414653273809524	-4.414653273809524	-4.414653273809524	-3.558735119047616	-3.558735119047616	-3.558735119047616	-3.558735119047616
1982-03-31	-0.821846774193548	-0.821846774193548	-0.821846774193548	-0.821846774193548	3.8393763440860185	3.8393763440860185	3.8393763440860185	3.8393763440860185
1982-04-30	2.811056944444445	2.811056944444445	2.811056944444445	2.811056944444445	4.093847222222223	4.093847222222223	4.093847222222223	4.093847222222223
1982-05-31	9.035995967741943	9.035995967741943	9.035995967741943	9.035995967741943	9.90220698924732	9.90220698924732	9.90220698924732	9.90220698924732
1982-06-30	13.274811111111102	13.274811111111102	13.274811111111102	13.274811111111102	10.747511111111109	10.747511111111109	10.747511111111109	10.747511111111109
1982-07-31	15.23082661290323	15.23082661290323	15.23082661290323	15.23082661290323	15.589431451612914	15.589431451612914	15.589431451612914	15.589431451612914
1982-08-31	13.6602258064516	13.6602258064516	13.6602258064516	13.6602258064516	14.061455645161303	14.061455645161303	14.061455645161303	14.061455645161303
1982-09-30	9.165476388888901	9.165476388888901	9.165476388888901	9.165476388888901	8.989652777777776	8.989652777777776	8.989652777777776	8.989652777777776
1982-10-31	9.162311827956989	9.162311827956989	9.162311827956989	9.162311827956989	6.692166666666679	6.692166666666679	6.692166666666679	6.692166666666679
1982-11-30	0.7108083333333335	0.7108083333333335	0.7108083333333335	0.7108083333333335	-0.8312194444444467	-0.8312194444444467	-0.8312194444444467	-0.8312194444444467
1982-12-31	-0.30187500000000006	-0.30187500000000006	-0.30187500000000006	-0.30187500000000006	-0.766330645161289	-0.766330645161289	-0.766330645161289	-0.766330645161289
1983-01-31	-2.858688172043006	-2.858688172043006	-2.858688172043006	-2.858688172043006	-4.611987903225806	-4.611987903225806	-4.611987903225806	-4.611987903225806
1983-02-28	-4.252556547619043	-4.252556547619043	-4.252556547619043	-4.252556547619043	-2.487205357142856	-2.487205357142856	-2.487205357142856	-2.487205357142856
1983-03-31	0.9600551075268824	0.9600551075268824	0.9600551075268824	0.9600551075268824	-0.6395134408602148	-0.6395134408602148	-0.6395134408602148	-0.6395134408602148
1983-04-30	3.4576833333333314	3.4576833333333314	3.4576833333333314	3.4576833333333314	1.6135652777777776	1.6135652777777776	1.6135652777777776	1.6135652777777776
1983-05-31	9.45441397849462	9.45441397849462	9.45441397849462	9.45441397849462	5.186455645161291	5.186455645161291	5.186455645161291	5.186455645161291
1983-06-30	12.601533333333327	12.601533333333327	12.601533333333327	12.601533333333327	8.74829444444445	8.74829444444445	8.74829444444445	8.74829444444445
1983-07-31	14.66487231182797	14.66487231182797	14.66487231182797	14.66487231182797	13.726629032258073	13.726629032258073	13.726629032258073	13.726629032258073
1983-08-31	14.360267473118281	14.360267473118281	14.360267473118281	14.360267473118281	10.70918548387096	10.70918548387096	10.70918548387096	10.70918548387096
1983-09-30	11.00899583333333	11.00899583333333	11.00899583333333	11.00899583333333	8.658595833333324	8.658595833333324	8.658595833333324	8.658595833333324
1983-10-31	8.596353494623663	8.596353494623663	8.596353494623663	8.596353494623663	6.175826612903234	6.175826612903234	6.175826612903234	6.175826612903234
1983-11-30	2.4310319444444413	2.4310319444444413	2.4310319444444413	2.4310319444444413	-0.4857833333333334	-0.4857833333333334	-0.4857833333333334	-0.4857833333333334
1983-12-31	-2.6303440860215046	-2.6303440860215046	-2.6303440860215046	-2.6303440860215046	-0.8532083333333329	-0.8532083333333329	-0.8532083333333329	-0.8532083333333329
1984-01-31	-2.437626344086022	-2.437626344086022	-2.437626344086022	-2.437626344086022	-4.92029569892473	-4.92029569892473	-4.92029569892473	-4.92029569892473
1984-02-29	-6.6461882183908125	-6.6461882183908125	-6.6461882183908125	-6.6461882183908125	-4.551159482758616	-4.551159482758616	-4.551159482758616	-4.551159482758616
1984-03-31	-0.9505000000000019	-0.9505000000000019	-0.9505000000000019	-0.9505000000000019	0.2472620967741933	0.2472620967741933	0.2472620967741933	0.2472620967741933
1984-04-30	4.219862500000002	4.219862500000002	4.219862500000002	4.219862500000002	6.156258333333337	6.156258333333337	6.156258333333337	6.156258333333337
1984-05-31	9.000197580645166	9.000197580645166	9.000197580645166	9.000197580645166	8.17891935483871	8.17891935483871	8.17891935483871	8.17891935483871
1984-06-30	11.370233333333337	11.370233333333337	11.370233333333337	11.370233333333337	11.27682638888888	11.27682638888888	11.27682638888888	11.27682638888888
1984-07-31	13.885201612903224	13.885201612903224	13.885201612903224	13.885201612903224	16.340348118279568	16.340348118279568	16.340348118279568	16.340348118279568
1984-08-31	11.098127688172042	11.098127688172042	11.098127688172042	11.098127688172042	13.80353360215053	13.80353360215053	13.80353360215053	13.80353360215053
1984-09-30	11.723468055555562	11.723468055555562	11.723468055555562	11.723468055555562	9.073043055555548	9.073043055555548	9.073043055555548	9.073043055555548
